target,text,text,label
served,The traditional Italian items are great - cheap and served in a cozy setting .,The traditional Italian items are great - cheap and MASK in a cozy setting .,2
iced blended mocha,Whether your choose the iced blended mocha or the hot white mocha you are sure to be extremely happy .,Whether your choose the MASK or the hot white mocha you are sure to be extremely happy .,2
hot white mocha,Whether your choose the iced blended mocha or the hot white mocha you are sure to be extremely happy .,Whether your choose the iced blended mocha or the MASK you are sure to be extremely happy .,2
late lunch,last Tuesday for a late lunch with a friend .,last Tuesday for a MASK with a friend .,1
parmesan cheese,Another friend had to ask 3 times for parmesan cheese .,Another friend had to ask 3 times for MASK .,1
waitress,"Our waitress had apparently never tried any of the food , and there was no one to recommend any wine .","Our MASK had apparently never tried any of the food , and there was no one to recommend any wine .",0
food,"Our waitress had apparently never tried any of the food , and there was no one to recommend any wine .","Our waitress had apparently never tried any of the MASK , and there was no one to recommend any wine .",1
wine,"Our waitress had apparently never tried any of the food , and there was no one to recommend any wine .","Our waitress had apparently never tried any of the food , and there was no one to recommend any MASK .",1
service,"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush , this is not the place for you .","The MASK was a bit slow and the portions are a bit small so if you are hungry and in a rush , this is not the place for you .",0
portions,"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush , this is not the place for you .","The service was a bit slow and the MASK are a bit small so if you are hungry and in a rush , this is not the place for you .",0
salad,The unfortunate lady next to us thought she had ordered a salad ( including asking for salad dressing ) and was instead given a quesedilla .,The unfortunate lady next to us thought she had ordered a MASK ( including asking for salad dressing ) and was instead given a quesedilla .,1
salad dressing,The unfortunate lady next to us thought she had ordered a salad ( including asking for salad dressing ) and was instead given a quesedilla .,The unfortunate lady next to us thought she had ordered a salad ( including asking for MASK ) and was instead given a quesedilla .,1
quesedilla,The unfortunate lady next to us thought she had ordered a salad ( including asking for salad dressing ) and was instead given a quesedilla .,The unfortunate lady next to us thought she had ordered a salad ( including asking for salad dressing ) and was instead given a MASK .,1
pizza 's,"El Nidos one of the best restaurants in New York which I 've ever been to , has a great variety of tasty , mouth watering pizza 's .","El Nidos one of the best restaurants in New York which I 've ever been to , has a great variety of tasty , mouth watering MASK .",2
service,"The service was pretty poor all around , the food was well below average relative to the cost , and outside there is a crazy bum who harasses every customer who leaves the place .","The MASK was pretty poor all around , the food was well below average relative to the cost , and outside there is a crazy bum who harasses every customer who leaves the place .",0
food,"The service was pretty poor all around , the food was well below average relative to the cost , and outside there is a crazy bum who harasses every customer who leaves the place .","The service was pretty poor all around , the MASK was well below average relative to the cost , and outside there is a crazy bum who harasses every customer who leaves the place .",0
cost,"The service was pretty poor all around , the food was well below average relative to the cost , and outside there is a crazy bum who harasses every customer who leaves the place .","The service was pretty poor all around , the food was well below average relative to the MASK , and outside there is a crazy bum who harasses every customer who leaves the place .",0
food,Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit .,Although I moved uptown I try to stop in as often as possible for the GREAT cheap MASK and to pay the friendly staff a visit .,2
staff,Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit .,Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly MASK a visit .,2
bar,I had to wait for my friend at the bar for a few minutes,I had to wait for my friend at the MASK for a few minutes,1
Chef,"Chef Vincenzo , always there if you need him , is a real talent and a real Roman .","MASK Vincenzo , always there if you need him , is a real talent and a real Roman .",2
Indian food,"If you 're looking to taste some great Indian food and want good service , definitely visit Curry Leaf .","If you 're looking to taste some great MASK and want good service , definitely visit Curry Leaf .",2
service,"If you 're looking to taste some great Indian food and want good service , definitely visit Curry Leaf .","If you 're looking to taste some great Indian food and want good MASK , definitely visit Curry Leaf .",2
Odessa stew,"You must try Odessa stew or Rabbit stew ; salads-all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .","You must try MASK or Rabbit stew ; salads-all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .",2
Rabbit stew,"You must try Odessa stew or Rabbit stew ; salads-all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .","You must try Odessa stew or MASK ; salads-all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .",2
salads,"You must try Odessa stew or Rabbit stew ; salads -all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .","You must try Odessa stew or Rabbit stew ; MASK -all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .",2
kompot,"You must try Odessa stew or Rabbit stew ; salads-all good ; and kompot is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .","You must try Odessa stew or Rabbit stew ; salads-all good ; and MASK is soo refreshing during the hot summer day ( they make it the way my mom does , reminds me of home a lot ) .",2
lunch,My daughter and I left feeling satisfied ( not stuffed ) and it felt good to know we had a healthy lunch .,My daughter and I left feeling satisfied ( not stuffed ) and it felt good to know we had a healthy MASK .,2
waitress,"When she complained , the waitress said , Sorry .","When she complained , the MASK said , Sorry .",1
quality of the meat,The quality of the meat was on par with your local grocery store .,The MASK was on par with your local grocery store .,0
smoothies,They specialize in smoothies and fresh juices .,They specialize in MASK and fresh juices .,2
fresh juices,They specialize in smoothies and fresh juices .,They specialize in smoothies and MASK .,2
black roasted codfish,"I recommend the black roasted codfish , it was the best dish of the evening .","I recommend the MASK , it was the best dish of the evening .",2
dish,"I recommend the black roasted codfish , it was the best dish of the evening .","I recommend the black roasted codfish , it was the best MASK of the evening .",2
waiter,The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else .,The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the MASK and the resturant that we let and went some place else .,0
menu,The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else .,The manager then told us we could order from whatever MASK we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else .,1
manager,The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else .,The MASK then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else .,1
taste,"In mi burrito , here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave taste .","In mi burrito , here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave MASK .",0
chicken,"In mi burrito , here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave taste .","In mi burrito , here was nothing but dark MASK that had that cooked last week and just warmed up in a microwave taste .",0
reservation,"during busy hrs , i recommend that you make a reservation .","during busy hrs , i recommend that you make a MASK .",1
brunch,I went to Common Stock for brunch and I was so impressed .,I went to Common Stock for MASK and I was so impressed .,1
sushi,"now called nikki sushi , sushi is OK .","now called nikki MASK , sushi is OK .",1
food,The food is also outstanding and is served quite quickly .,The MASK is also outstanding and is served quite quickly .,2
served,The food is also outstanding and is served quite quickly .,The food is also outstanding and is MASK quite quickly .,2
erbazzone emiliana,"From the erbazzone emiliana to the mostarda on the cheese plate , the dishes at this restaurant are all handled with delicate care .","From the MASK to the mostarda on the cheese plate , the dishes at this restaurant are all handled with delicate care .",2
mostarda on the cheese plate,"From the erbazzone emiliana to the mostarda on the cheese plate , the dishes at this restaurant are all handled with delicate care .","From the erbazzone emiliana to the MASK , the dishes at this restaurant are all handled with delicate care .",2
dishes,"From the erbazzone emiliana to the mostarda on the cheese plate , the dishes at this restaurant are all handled with delicate care .","From the erbazzone emiliana to the mostarda on the cheese plate , the MASK at this restaurant are all handled with delicate care .",2
food,The food is delicious and the bar has a great vibe .,The MASK is delicious and the bar has a great vibe .,2
bar,The food is delicious and the bar has a great vibe .,The food is delicious and the MASK has a great vibe .,2
vibe,The food is delicious and the bar has a great vibe .,The food is delicious and the bar has a great MASK .,2
candlelight,There 's candlelight and music .,There 's MASK and music .,1
music,There 's candlelight and music .,There 's candlelight and MASK .,1
food,Simple healthy unglamorous food cheap .,Simple healthy unglamorous MASK cheap .,2
dining experience,"It was such a fantastic dining experience , that I returned again the same week .","It was such a fantastic MASK , that I returned again the same week .",2
food,"To be fair , the food still is good and the service is quick and attentative even though its usually very busy .","To be fair , the MASK still is good and the service is quick and attentative even though its usually very busy .",2
service,"To be fair , the food still is good and the service is quick and attentative even though its usually very busy .","To be fair , the food still is good and the MASK is quick and attentative even though its usually very busy .",2
place,The place is absolutely adorable and the food is delicious .,The MASK is absolutely adorable and the food is delicious .,2
food,The place is absolutely adorable and the food is delicious .,The place is absolutely adorable and the MASK is delicious .,2
Chicken Teriyaki,I ordered the Chicken Teriyaki and my husband got Garlic Shrimp .,I ordered the MASK and my husband got Garlic Shrimp .,1
Garlic Shrimp,I ordered the Chicken Teriyaki and my husband got Garlic Shrimp .,I ordered the Chicken Teriyaki and my husband got MASK .,1
Japanese food,I 've had better Japanese food at a mall food court .,I 've had better MASK at a mall food court .,0
staff members,The staff members are extremely friendly and even replaced my drink once when I dropped it outside .,The MASK are extremely friendly and even replaced my drink once when I dropped it outside .,2
drink,The staff members are extremely friendly and even replaced my drink once when I dropped it outside .,The staff members are extremely friendly and even replaced my MASK once when I dropped it outside .,1
atmosphere,Cool atmosphere but such a let down .,Cool MASK but such a let down .,2
Sashimi portion,"The Sashimi portion are big enough to appease most people , but I did n't like the fact they used artifical lobster meat .","The MASK are big enough to appease most people , but I did n't like the fact they used artifical lobster meat .",2
artifical lobster meat,"The Sashimi portion are big enough to appease most people , but I did n't like the fact they used artifical lobster meat .","The Sashimi portion are big enough to appease most people , but I did n't like the fact they used MASK .",0
wheat crusted pizza,They have wheat crusted pizza made with really fresh and yummy ingredients .,They have MASK made with really fresh and yummy ingredients .,2
ingredients,They have wheat crusted pizza made with really fresh and yummy ingredients .,They have wheat crusted pizza made with really fresh and yummy MASK .,2
dinner,"Had a lovely dinner in this dedicated seafood joint , food was well-prepared and -presented and the service was pleasant and prompt .","Had a lovely MASK in this dedicated seafood joint , food was well-prepared and -presented and the service was pleasant and prompt .",2
food,"Had a lovely dinner in this dedicated seafood joint , food was well-prepared and -presented and the service was pleasant and prompt .","Had a lovely dinner in this dedicated seaMASK joint , food was well-prepared and -presented and the service was pleasant and prompt .",2
service,"Had a lovely dinner in this dedicated seafood joint , food was well-prepared and -presented and the service was pleasant and prompt .","Had a lovely dinner in this dedicated seafood joint , food was well-prepared and -presented and the MASK was pleasant and prompt .",2
cake,"the icing MADE this cake , it was fluffy , not ultra sweet , creamy and light .","the icing MADE this MASK , it was fluffy , not ultra sweet , creamy and light .",2
staff,"Finally let into the store 5 at a time , to buy expensive slices from a harried staff .","Finally let into the store 5 at a time , to buy expensive slices from a harried MASK .",0
slices,"Finally let into the store 5 at a time , to buy expensive slices from a harried staff .","Finally let into the store 5 at a time , to buy expensive MASK from a harried staff .",0
wait staff,We ended up having to just leave because we were essentially being ignored by the wait staff -- even though the rest of the restaurant was largely empty .,We ended up having to just leave because we were essentially being ignored by the MASK -- even though the rest of the restaurant was largely empty .,0
wine list,"The wine list is extensive , well priced and covers alot of regions .","The MASK is extensive , well priced and covers alot of regions .",2
priced,"The wine list is extensive , well priced and covers alot of regions .","The wine list is extensive , well MASK and covers alot of regions .",2
salads,Go here if you want fresh and tasty salads of any type you can imagine .,Go here if you want fresh and tasty MASK of any type you can imagine .,2
bathroom,Everything about this place is adorable - even the bathroom !,Everything about this place is adorable - even the MASK !,2
delivers,"Speedy delivers , great food , decent prices , and friendly service combine to ensure an enjoyable repast .","Speedy MASK , great food , decent prices , and friendly service combine to ensure an enjoyable repast .",2
food,"Speedy delivers , great food , decent prices , and friendly service combine to ensure an enjoyable repast .","Speedy delivers , great MASK , decent prices , and friendly service combine to ensure an enjoyable repast .",2
prices,"Speedy delivers , great food , decent prices , and friendly service combine to ensure an enjoyable repast .","Speedy delivers , great food , decent MASK , and friendly service combine to ensure an enjoyable repast .",2
service,"Speedy delivers , great food , decent prices , and friendly service combine to ensure an enjoyable repast .","Speedy delivers , great food , decent prices , and friendly MASK combine to ensure an enjoyable repast .",2
repast,"Speedy delivers , great food , decent prices , and friendly service combine to ensure an enjoyable repast .","Speedy delivers , great food , decent prices , and friendly service combine to ensure an enjoyable MASK .",2
WAITERS,THEY HAVE WAITERS ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS .,THEY HAVE MASK ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS .,1
ITALIAN MEAL,IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC ITALIAN MEAL .,IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC MASK .,1
pizza,It took 100 years for Parisi to get around to making pizza ( at least I do n't think they ever made it before this year ) ... but it was worth the wait .,It took 100 years for Parisi to get around to making MASK ( at least I do n't think they ever made it before this year ) ... but it was worth the wait .,2
steak,I asked for a simple medium rare steak .,I asked for a simple medium rare MASK .,1
organic grilled burgers,"Generously garnished , organic grilled burgers are the most popular dish , but the Jerusalem market-style falafel wraps and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .","Generously garnished , MASK are the most popular dish , but the Jerusalem market-style falafel wraps and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .",2
dish,"Generously garnished , organic grilled burgers are the most popular dish , but the Jerusalem market-style falafel wraps and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .","Generously garnished , organic grilled burgers are the most popular MASK , but the Jerusalem market-style falafel wraps and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .",2
Jerusalem market-style falafel wraps,"Generously garnished , organic grilled burgers are the most popular dish , but the Jerusalem market-style falafel wraps and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .","Generously garnished , organic grilled burgers are the most popular dish , but the MASK and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .",2
"Mediterranean salads -- layered with beets , goat cheese and walnuts","Generously garnished , organic grilled burgers are the most popular dish , but the Jerusalem market-style falafel wraps and Mediterranean salads -- layered with beets , goat cheese and walnuts -- are equally scrumptious .","Generously garnished , organic grilled burgers are the most popular dish , but the Jerusalem market-style falafel wraps and MASK -- are equally scrumptious .",2
dining experience,"Probably my worst dining experience in new york , and I 'm a former waiter so I know what I 'm talking about .","Probably my worst MASK in new york , and I 'm a former waiter so I know what I 'm talking about .",0
waiter,"Probably my worst dining experience in new york , and I 'm a former waiter so I know what I 'm talking about .","Probably my worst dining experience in new york , and I 'm a former MASK so I know what I 'm talking about .",1
texture,"Result ( red velvet ) : Great texture , soft and velvety , nice hint of cocoa .","Result ( red velvet ) : Great MASK , soft and velvety , nice hint of cocoa .",2
hint of cocoa,"Result ( red velvet ) : Great texture , soft and velvety , nice hint of cocoa .","Result ( red velvet ) : Great texture , soft and velvety , nice MASK .",2
round corner table next to the large window,Ask for the round corner table next to the large window .,Ask for the MASK .,2
flavor,"Their twist on pizza is heatlhy , but full of flavor .","Their twist on pizza is heatlhy , but full of MASK .",2
twist on pizza,"Their twist on pizza is heatlhy , but full of flavor .","Their MASK is heatlhy , but full of flavor .",2
AC,The lack of AC and the fact that there are a million swarming bodies ( although everyone is polite and no one is pushing ) is a slight turn off .,The lMASKk of AC and the fact that there are a million swarming bodies ( although everyone is polite and no one is pushing ) is a slight turn off .,0
service,"I love the Little Pie Company as much as anyone else who has written reviews , but must discourage anyone from visiting the Grand Central location due to their RUDE service from two sales people .","I love the Little Pie Company as much as anyone else who has written reviews , but must discourage anyone from visiting the Grand Central location due to their RUDE MASK from two sales people .",0
sales people,"I love the Little Pie Company as much as anyone else who has written reviews , but must discourage anyone from visiting the Grand Central location due to their RUDE service from two sales people .","I love the Little Pie Company as much as anyone else who has written reviews , but must discourage anyone from visiting the Grand Central location due to their RUDE service from two MASK .",0
location,"Unfortunately , unless you live in the neighborhood , it 's not in a convenient location but is more like a hidden treasure .","Unfortunately , unless you live in the neighborhood , it 's not in a convenient MASK but is more like a hidden treasure .",0
display and quality of the food,Did n't seem like any effort was made to the display and quality of the food .,Did n't seem like any effort was made to the MASK .,0
food,The food -- though mostly deep-fried -- is simple and satisfying .,The MASK -- though mostly deep-fried -- is simple and satisfying .,2
food,"Glechik might be way too tiny for a restaurant by Russian standards , but it is cozy and the food is simply GREAT .","Glechik might be way too tiny for a restaurant by Russian standards , but it is cozy and the MASK is simply GREAT .",2
food,The food was excellent - authentic Italian cuisine made absolutely fresh .,The MASK was excellent - authentic Italian cuisine made absolutely fresh .,2
Italian cuisine,The food was excellent - authentic Italian cuisine made absolutely fresh .,The food was excellent - authentic MASK made absolutely fresh .,2
atmoshere,At night the atmoshere changes turning into this hidden jewel that is waiting to be discovered .,At night the MASK changes turning into this hidden jewel that is waiting to be discovered .,2
booth by the windows,"The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great food and service .","The other times I 've gone it 's romantic date heaven , you can walk in get a MASK , be treated like a VIP in a not-crowded place , with great food and service .",1
place,"The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great food and service .","The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded MASK , with great food and service .",2
food,"The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great food and service .","The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great MASK and service .",2
service,"The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great food and service .","The other times I 've gone it 's romantic date heaven , you can walk in get a booth by the windows , be treated like a VIP in a not-crowded place , with great food and MASK .",2
coffee,I would only go for the coffee which is way better than Starbucks or the like .,I would only go for the MASK which is way better than Starbucks or the like .,2
wine list,Somewhat disappointing wine list ( only new vintages .,Somewhat disappointing MASK ( only new vintages .,0
vintages,Somewhat disappointing wine list ( only new vintages .,Somewhat disappointing wine list ( only new MASK .,0
priced,If your looking for nasty high priced food with a dash of ghetto scenery cheap BX A $ $ this is the place to be ! !,If your looking for nasty high MASK food with a dash of ghetto scenery cheap BX A $ $ this is the place to be ! !,0
food,If your looking for nasty high priced food with a dash of ghetto scenery cheap BX A $ $ this is the place to be ! !,If your looking for nasty high priced MASK with a dash of ghetto scenery cheap BX A $ $ this is the place to be ! !,0
scenery,If your looking for nasty high priced food with a dash of ghetto scenery cheap BX A $ $ this is the place to be ! !,If your looking for nasty high priced food with a dash of ghetto MASK cheap BX A $ $ this is the place to be ! !,0
new hamburger with special sauce,new hamburger with special sauce is ok - at least better than big mac !,MASK is ok - at least better than big mac !,2
big mac,new hamburger with special sauce is ok - at least better than big mac !,new hamburger with special sauce is ok - at least better than MASK !,0
pasta,"Perfectly al dente pasta , not drowned in sauce -- generous portions .","Perfectly al dente MASK , not drowned in sauce -- generous portions .",2
sauce,"Perfectly al dente pasta , not drowned in sauce -- generous portions .","Perfectly al dente pasta , not drowned in MASK -- generous portions .",1
portions,"Perfectly al dente pasta , not drowned in sauce -- generous portions .","Perfectly al dente pasta , not drowned in sauce -- generous MASK .",2
prices,"I can understand the prices if it served better food , like some Chinese restaurants in midtown/uptown area .","I can understand the MASK if it served better food , like some Chinese restaurants in midtown/uptown area .",0
food,"I can understand the prices if it served better food , like some Chinese restaurants in midtown/uptown area .","I can understand the prices if it served better MASK , like some Chinese restaurants in midtown/uptown area .",0
Service,Service was awful - mostly because staff were overwhelmed on a Saturday night .,MASK was awful - mostly because staff were overwhelmed on a Saturday night .,0
staff,Service was awful - mostly because staff were overwhelmed on a Saturday night .,Service was awful - mostly because MASK were overwhelmed on a Saturday night .,0
owners,"To the owners ; good job guys , this place is a keeper !","To the MASK ; good job guys , this place is a keeper !",2
owner,and the owner is simply lovely and friendly .,and the MASK is simply lovely and friendly .,2
place,This little place is wonderfully warm welcoming .,This little MASK is wonderfully warm welcoming .,2
meal,perfect for a quick meal .,perfect for a quick MASK .,2
place,Has the warmth of a family local yet it is a great place to watch sporting events .,Has the warmth of a family local yet it is a great MASK to watch sporting events .,2
service,"The service was great , and they have a whole great deal for birthdays .","The MASK was great , and they have a whole great deal for birthdays .",2
staff,The staff is 100 % Italian and the food is as authentic as it gets .,The MASK is 100 % Italian and the food is as authentic as it gets .,2
food,The staff is 100 % Italian and the food is as authentic as it gets .,The staff is 100 % Italian and the MASK is as authentic as it gets .,2
fortune cookies,My only complaint might be the fortune cookies - I 've never had a cookie predict bad luck for me before I visited Kar .,My only complaint might be the MASK - I 've never had a cookie predict bad luck for me before I visited Kar .,0
cookie,My only complaint might be the fortune cookies - I 've never had a cookie predict bad luck for me before I visited Kar .,My only complaint might be the fortune MASKs - I 've never had a cookie predict bad luck for me before I visited Kar .,0
sushi lunch,Good for a quick sushi lunch .,Good for a quick MASK .,2
mojito,Have a mojito and sit in the back patio .,Have a MASK and sit in the back patio .,2
back patio,Have a mojito and sit in the back patio .,Have a mojito and sit in the MASK .,2
service,The service was dreadfully slow ( the place was only half full ) and a smile would have been nice ...,The MASK was dreadfully slow ( the place was only half full ) and a smile would have been nice ...,0
meal,I went this past Saturday and had a excellent meal of consisting of a braised lamb shank with mashed potatoes .,I went this past Saturday and had a excellent MASK of consisting of a braised lamb shank with mashed potatoes .,2
braised lamb shank with mashed potatoes,I went this past Saturday and had a excellent meal of consisting of a braised lamb shank with mashed potatoes .,I went this past Saturday and had a excellent meal of consisting of a MASK .,2
waitress,The waitress came by to pick up the soy sauce WHILE we were eating our lunch ! ! ! ! !,The MASK came by to pick up the soy sauce WHILE we were eating our lunch ! ! ! ! !,0
soy sauce,The waitress came by to pick up the soy sauce WHILE we were eating our lunch ! ! ! ! !,The waitress came by to pick up the MASK WHILE we were eating our lunch ! ! ! ! !,1
lunch,The waitress came by to pick up the soy sauce WHILE we were eating our lunch ! ! ! ! !,The waitress came by to pick up the soy sauce WHILE we were eating our MASK ! ! ! ! !,1
bar,"So we sat at the bar , the bartender did n't seem like he wanted to be there .","So we sat at the MASK , the bartender did n't seem like he wanted to be there .",1
bartender,"So we sat at the bar , the bartender did n't seem like he wanted to be there .","So we sat at the bar , the MASK did n't seem like he wanted to be there .",0
fried pork dumplings,"I reccomend the fried pork dumplings , the orange chicken/beef , and the fried rice .","I reccomend the MASK , the orange chicken/beef , and the fried rice .",2
orange chicken/beef,"I reccomend the fried pork dumplings , the orange chicken/beef , and the fried rice .","I reccomend the fried pork dumplings , the MASK , and the fried rice .",2
fried rice,"I reccomend the fried pork dumplings , the orange chicken/beef , and the fried rice .","I reccomend the fried pork dumplings , the orange chicken/beef , and the MASK .",2
menu,You will not be dissapointed by any of the choices in the menu .,You will not be dissapointed by any of the choices in the MASK .,2
french fries -- with the kalmata dip,The french fries -- with the kalmata dip were terrific !,The MASK were terrific !,2
wait,"Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the manager tells the bartender to spill the drinks you just paid for ?","Would you ever believe that when you complain about over an hour MASK , when they tell you it will be 20-30 minutes , the manager tells the bartender to spill the drinks you just paid for ?",0
manager,"Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the manager tells the bartender to spill the drinks you just paid for ?","Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the MASK tells the bartender to spill the drinks you just paid for ?",0
bartender,"Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the manager tells the bartender to spill the drinks you just paid for ?","Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the manager tells the MASK to spill the drinks you just paid for ?",1
drinks,"Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the manager tells the bartender to spill the drinks you just paid for ?","Would you ever believe that when you complain about over an hour wait , when they tell you it will be 20-30 minutes , the manager tells the bartender to spill the MASK you just paid for ?",1
boutique selection of wines,The boutique selection of wines covers a wide variety without being imposeing .,The MASK covers a wide variety without being imposeing .,1
assortment of wraps,They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare .,They also have a great MASK if your not in the mood for traditional Mediterranean fare .,2
traditional Mediterranean fare,They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare .,They also have a great assortment of wraps if your not in the mood for MASK .,1
Fresh veggies,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","MASK , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
middle eastern spreads,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of MASK , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
cheese,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , MASK and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
falafel,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and MASK , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
soup,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , MASK , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
fish,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , MASK , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
rice,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , MASK , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
root vegetables,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , MASK , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
rice medley,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a MASK , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
